Entity,Code,Day,"Daily new estimated infections of COVID-19 (LSHTM, median)","Daily new estimated infections of COVID-19 (LSHTM, lower)","Daily new estimated infections of COVID-19 (LSHTM, upper)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)"
Bangladesh,BGD,2020-06-16,6470.59179366213,3513.90246245292,11376.7359969744,
Bangladesh,BGD,2020-06-17,6648.8392385512,3622.15269847415,11651.578102716,
Bangladesh,BGD,2020-06-18,6866.95712368439,3751.13683824297,11997.1328089383,
Bangladesh,BGD,2020-06-19,7028.89041849279,3848.34275576069,12246.2800717112,
Bangladesh,BGD,2020-06-20,6948.89354665218,3811.8228936,12074.2337442532,
Bangladesh,BGD,2020-06-21,7048.48326801779,3872.59307901343,12221.1286350002,14693
Bangladesh,BGD,2020-06-22,7151.58066557016,3934.40009382156,12374.0735362978,
Bangladesh,BGD,2020-06-23,7253.5655312233,3994.82109922549,12525.9151369535,
Bangladesh,BGD,2020-06-24,7117.49684384207,3923.36309006094,12270.0537190497,
Bangladesh,BGD,2020-06-25,6955.19535138921,3836.68130762197,11972.6475846339,
Bangladesh,BGD,2020-06-26,6992.19799976797,3859.37312204229,12020.0982247357,
Bangladesh,BGD,2020-06-27,7168.49857522889,3958.57519343895,12310.8121484599,
Bangladesh,BGD,2020-06-28,7241.60650035502,4000.47880352508,12425.3511818522,17590
Bangladesh,BGD,2020-06-29,7319.26922985745,4044.60442509878,12550.5262699141,
Bangladesh,BGD,2020-06-30,7470.91757031319,4129.36612346909,12806.8904749288,
Bangladesh,BGD,2020-07-01,7547.15442122212,4172.22248646937,12934.4139423042,
Bangladesh,BGD,2020-07-02,7636.12118489314,4221.90455402518,13087.6578332985,
Bangladesh,BGD,2020-07-03,7656.54821146418,4233.49226733631,13126.7404039513,
Bangladesh,BGD,2020-07-04,7439.91592713649,4113.81001814155,12758.0141919131,
Bangladesh,BGD,2020-07-05,7378.0482842924,4079.52334088617,12656.6244173531,20021.285
Bangladesh,BGD,2020-07-06,7071.02574044108,3909.5233364376,12137.1173631082,
Bangladesh,BGD,2020-07-07,6838.32865928869,3780.47666799148,11744.1033143805,
Bangladesh,BGD,2020-07-08,6651.23661194114,3676.50777836738,11431.8892806265,
Bangladesh,BGD,2020-07-09,6570.36540658098,3631.11111138962,11302.994642133,
Bangladesh,BGD,2020-07-10,6382.61714144923,3526.50777791406,10993.6582655005,
Bangladesh,BGD,2020-07-11,6337.06320245256,3500.31777785016,10929.4130330293,
Bangladesh,BGD,2020-07-12,6166.21788802801,3404.76222226255,10651.4188233886,21455
Bangladesh,BGD,2020-07-13,6148.05537340097,3393.33333335818,10636.0383656503,
Bangladesh,BGD,2020-07-14,6121.68342716386,3377.14333334994,10612.9871008818,
Bangladesh,BGD,2020-07-15,6164.28940949771,3398.73000001229,10709.1479211123,
Bangladesh,BGD,2020-07-16,6181.00301217219,3405.71444445441,10763.3247652504,
Bangladesh,BGD,2020-07-17,6004.92369581536,3306.19000000868,10485.5990615479,
Bangladesh,BGD,2020-07-18,6034.69971704066,3319.68222223091,10568.8677493958,
Bangladesh,BGD,2020-07-19,6047.41349709388,3323.33333334303,10623.123745751,22481.715
Bangladesh,BGD,2020-07-20,5994.53755764719,3290.47666667863,10563.4225173027,
Bangladesh,BGD,2020-07-21,5952.94622312179,3263.33333334992,10522.5598337701,
Bangladesh,BGD,2020-07-22,5931.18988579924,3246.5077778036,10524.2545434265,
Bangladesh,BGD,2020-07-23,5712.18098827152,3121.27000004344,10173.8498296376,
Bangladesh,BGD,2020-07-24,5759.10715158393,3140.79333339521,10300.9953345651,
Bangladesh,BGD,2020-07-25,5630.02072056156,3063.6511111685,10115.0705139361,
Bangladesh,BGD,2020-07-26,5588.69951583314,3033.65111117655,10086.3614897008,22526.285
Bangladesh,BGD,2020-07-27,5550.25674679265,3004.4444445134,10060.5914367542,
Bangladesh,BGD,2020-07-28,5521.55723664234,2979.68222229788,10054.2099820854,
Bangladesh,BGD,2020-07-29,5511.91937638707,2964.28555564646,10081.1402416745,
Bangladesh,BGD,2020-07-30,5611.40062084156,3006.3488890023,10304.4820796904,
Bangladesh,BGD,2020-07-31,5587.02044370819,2980.79333350593,10309.1506813384,
Bangladesh,BGD,2020-08-01,5679.6784096023,3016.34888911247,10521.6813807973,
Bangladesh,BGD,2020-08-02,5611.8555148747,2965.39666696196,10440.8835939533,21889.43
Bangladesh,BGD,2020-08-03,5223.16935077511,2744.92111148589,9757.16728274749,
Bangladesh,BGD,2020-08-04,4824.18682573989,2520.15888945636,9053.03521602852,
Bangladesh,BGD,2020-08-05,4536.90928302488,2354.76222292813,8552.84762953745,
Bangladesh,BGD,2020-08-06,4459.6126394856,2298.41222315504,8452.72678154409,
Bangladesh,BGD,2020-08-07,4581.25403299946,2343.17444560343,8744.92529782048,
Bangladesh,BGD,2020-08-08,4643.8934663607,2355.71444573805,8947.57820734632,
Bangladesh,BGD,2020-08-09,4815.45939778856,2421.11111285337,9398.80751327615,20756.285
Bangladesh,BGD,2020-08-10,5372.11644123503,2675.2377813266,10656.7721677835,
Bangladesh,BGD,2020-08-11,5927.16178267104,2921.4288936856,12031.4179111209,
Bangladesh,BGD,2020-02-09,,,,0
Bangladesh,BGD,2020-02-16,,,,0
Bangladesh,BGD,2020-02-23,,,,0
Bangladesh,BGD,2020-03-01,,,,0
Bangladesh,BGD,2020-03-08,,,,0.429
Bangladesh,BGD,2020-03-15,,,,1
Bangladesh,BGD,2020-03-22,,,,3.429
Bangladesh,BGD,2020-08-16,,,,19823.143
Bangladesh,BGD,2020-08-23,,,,18883
Bangladesh,BGD,2020-08-30,,,,18146.715
Bangladesh,BGD,2020-09-06,,,,17233.143
Bangladesh,BGD,2020-09-13,,,,16295.286
Bangladesh,BGD,2020-09-20,,,,15452.857
Bangladesh,BGD,2020-09-27,,,,14506.857
Bangladesh,BGD,2020-10-04,,,,13163
Bangladesh,BGD,2020-10-11,,,,11952.571
Bangladesh,BGD,2020-10-18,,,,11106.714
Bangladesh,BGD,2020-10-25,,,,10522.571
Bangladesh,BGD,2020-11-01,,,,10247.429
Bangladesh,BGD,2020-11-08,,,,10188.857
Bangladesh,BGD,2020-11-15,,,,10455
Bangladesh,BGD,2020-11-22,,,,11235.857
Bangladesh,BGD,2020-11-29,,,,12020.143
Bangladesh,BGD,2020-12-06,,,,12710.857
Bangladesh,BGD,2020-12-13,,,,13102.571
Bangladesh,BGD,2020-12-20,,,,13065.857
Bangladesh,BGD,2020-12-27,,,,12701.429
Bangladesh,BGD,2021-01-03,,,,11955.143
Bangladesh,BGD,2021-01-10,,,,10730.286
Bangladesh,BGD,2021-01-17,,,,9317.857
Bangladesh,BGD,2021-01-24,,,,7750.571
Bangladesh,BGD,2021-01-31,,,,6372.286
Bangladesh,BGD,2021-02-07,,,,5335.571
Bangladesh,BGD,2021-02-14,,,,4492
Bangladesh,BGD,2021-02-21,,,,3904.571
Bangladesh,BGD,2021-02-28,,,,3394.714
Bangladesh,BGD,2021-03-07,,,,3242.571
Bangladesh,BGD,2021-03-14,,,,3656.571
Bangladesh,BGD,2021-03-21,,,,5105.571
Bangladesh,BGD,2021-03-28,,,,8236
Bangladesh,BGD,2021-04-04,,,,13824.571
Bangladesh,BGD,2021-04-11,,,,20200.715
Bangladesh,BGD,2021-04-18,,,,24676.285
Bangladesh,BGD,2021-04-25,,,,27856
Bangladesh,BGD,2021-05-02,,,,29221.143
Bangladesh,BGD,2021-05-09,,,,28947.857
Bangladesh,BGD,2021-05-16,,,,26349.285
Bangladesh,BGD,2021-05-23,,,,21673.715
Bangladesh,BGD,2021-05-30,,,,16296.286
Bangladesh,BGD,2021-06-06,,,,13148.571
Bangladesh,BGD,2021-06-13,,,,11657.143
Bangladesh,BGD,2021-06-20,,,,12817.857
Bangladesh,BGD,2021-06-27,,,,16413.285
Bangladesh,BGD,2021-07-04,,,,23536.857
Bangladesh,BGD,2021-07-11,,,,33158.43
Bangladesh,BGD,2021-07-18,,,,43594.145
Bangladesh,BGD,2021-07-25,,,,50520.715
Bangladesh,BGD,2021-08-01,,,,62486.57
Bangladesh,BGD,2021-08-08,,,,71718.14
Bangladesh,BGD,2021-08-15,,,,75785.14
Bangladesh,BGD,2021-08-22,,,,73868.71
Bangladesh,BGD,2021-08-29,,,,67478.29
Bangladesh,BGD,2021-09-05,,,,58638.145
Bangladesh,BGD,2021-09-12,,,,52254
Bangladesh,BGD,2021-09-19,,,,39765
Bangladesh,BGD,2021-09-26,,,,28236.57
Bangladesh,BGD,2021-10-03,,,,19866
Bangladesh,BGD,2021-10-10,,,,14337.286
Bangladesh,BGD,2021-10-17,,,,10278.714
Bangladesh,BGD,2021-10-24,,,,7605.143
Bangladesh,BGD,2021-10-31,,,,5589.429
Bangladesh,BGD,2021-11-07,,,,4047.143
Bangladesh,BGD,2021-11-14,,,,3021.429
Bangladesh,BGD,2021-11-21,,,,2303.429
Bangladesh,BGD,2021-11-28,,,,1917.857
Bangladesh,BGD,2021-12-05,,,,1707.857
Bangladesh,BGD,2021-12-12,,,,1661.857
Bangladesh,BGD,2021-12-19,,,,1649.143
Bangladesh,BGD,2021-12-26,,,,1748.571
Bangladesh,BGD,2022-01-02,,,,1995
Bangladesh,BGD,2022-01-09,,,,2801.714
Bangladesh,BGD,2022-01-16,,,,5989.571
Bangladesh,BGD,2022-01-23,,,,15384.714
Bangladesh,BGD,2022-01-30,,,,29429.57
Bangladesh,BGD,2022-02-06,,,,40064.145
Bangladesh,BGD,2022-02-13,,,,46630.145
Bangladesh,BGD,2022-02-20,,,,49546.43
Bangladesh,BGD,2022-02-27,,,,49854.285
Bangladesh,BGD,2022-03-06,,,,47079.285
Bangladesh,BGD,2022-03-13,,,,37764.285
Bangladesh,BGD,2022-03-20,,,,23611
Bangladesh,BGD,2022-03-27,,,,12821.429
Bangladesh,BGD,2022-04-03,,,,6015.143
Bangladesh,BGD,2022-04-10,,,,2682
Bangladesh,BGD,2022-04-17,,,,1378
Bangladesh,BGD,2022-04-24,,,,755.714
Bangladesh,BGD,2022-05-01,,,,461.429
Bangladesh,BGD,2022-05-08,,,,312.857
Bangladesh,BGD,2022-05-15,,,,247.143
Bangladesh,BGD,2022-05-22,,,,204.857
Bangladesh,BGD,2022-05-29,,,,191.714
Bangladesh,BGD,2022-06-05,,,,185.286
Bangladesh,BGD,2022-06-12,,,,222.714
Bangladesh,BGD,2022-06-19,,,,515.857
Bangladesh,BGD,2022-06-26,,,,1767.714
Bangladesh,BGD,2022-07-03,,,,3668.143
Bangladesh,BGD,2022-07-10,,,,5235.714
Bangladesh,BGD,2022-07-17,,,,6133.286
Bangladesh,BGD,2022-07-24,,,,6878.857
Bangladesh,BGD,2022-07-31,,,,7306
Bangladesh,BGD,2022-08-07,,,,7286.857
Bangladesh,BGD,2022-08-14,,,,6242.429
Bangladesh,BGD,2022-08-21,,,,4468.714
Bangladesh,BGD,2022-08-28,,,,3066.143
Bangladesh,BGD,2022-09-04,,,,2345.857
Bangladesh,BGD,2022-09-11,,,,1873.143
Bangladesh,BGD,2022-09-18,,,,1765.286
Bangladesh,BGD,2022-09-25,,,,2050.714
Bangladesh,BGD,2022-10-02,,,,2477.429
Bangladesh,BGD,2022-10-09,,,,2821.857
Bangladesh,BGD,2022-10-16,,,,3018
Bangladesh,BGD,2022-10-23,,,,3054.286
Bangladesh,BGD,2022-10-30,,,,2895
Bangladesh,BGD,2022-11-06,,,,2602
Bangladesh,BGD,2022-11-13,,,,2068
Bangladesh,BGD,2022-11-20,,,,1450.714
Bangladesh,BGD,2022-11-27,,,,972
Bangladesh,BGD,2022-12-04,,,,599.143
Bangladesh,BGD,2022-12-11,,,,380.714
Bangladesh,BGD,2022-12-18,,,,253.714
Bangladesh,BGD,2022-12-25,,,,170.857
Bangladesh,BGD,2023-01-01,,,,139.429
Bangladesh,BGD,2023-01-08,,,,128.571
Bangladesh,BGD,2023-01-15,,,,120.143
Bangladesh,BGD,2023-01-22,,,,115.286
Bangladesh,BGD,2023-01-29,,,,103.714
Bangladesh,BGD,2023-02-05,,,,97.286
Bangladesh,BGD,2023-02-12,,,,93.571
Bangladesh,BGD,2023-02-19,,,,86.857
Bangladesh,BGD,2023-02-26,,,,77.286
Bangladesh,BGD,2023-03-05,,,,71
Bangladesh,BGD,2023-03-12,,,,68.286
Bangladesh,BGD,2023-03-19,,,,62.429
Bangladesh,BGD,2023-03-26,,,,56
Bangladesh,BGD,2023-04-02,,,,51.286
Bangladesh,BGD,2023-04-09,,,,46.857
Bangladesh,BGD,2023-04-16,,,,44
Bangladesh,BGD,2023-04-23,,,,41.286
Bangladesh,BGD,2023-04-30,,,,44.286
Bangladesh,BGD,2023-05-07,,,,52.714
Bangladesh,BGD,2023-05-14,,,,68.143
Bangladesh,BGD,2023-05-21,,,,84
Bangladesh,BGD,2023-05-28,,,,127.571
Bangladesh,BGD,2023-06-04,,,,217.571
Bangladesh,BGD,2023-06-11,,,,330.857
Bangladesh,BGD,2023-06-18,,,,462.571
Bangladesh,BGD,2023-06-25,,,,559.143
Bangladesh,BGD,2023-07-02,,,,603.429
Bangladesh,BGD,2023-07-09,,,,647.857
Bangladesh,BGD,2023-07-16,,,,658
Bangladesh,BGD,2023-07-23,,,,618.857
Bangladesh,BGD,2023-07-30,,,,562.857
Bangladesh,BGD,2023-08-06,,,,472.714
Bangladesh,BGD,2023-08-13,,,,392.143
Bangladesh,BGD,2023-08-20,,,,351
Bangladesh,BGD,2023-08-27,,,,303.571
Bangladesh,BGD,2023-09-03,,,,261.571
Bangladesh,BGD,2023-09-10,,,,220.857
Bangladesh,BGD,2023-09-17,,,,170.286
Bangladesh,BGD,2023-09-24,,,,127.429
Bangladesh,BGD,2023-10-01,,,,105.286
Bangladesh,BGD,2023-10-08,,,,90
Bangladesh,BGD,2023-10-15,,,,79.571
Bangladesh,BGD,2023-10-22,,,,69.143
Bangladesh,BGD,2023-10-29,,,,58
Bangladesh,BGD,2023-11-05,,,,50.857
Bangladesh,BGD,2023-11-12,,,,45.857
Bangladesh,BGD,2023-11-19,,,,41.714
Bangladesh,BGD,2023-11-26,,,,38.714
Bangladesh,BGD,2023-12-03,,,,35.286
Bangladesh,BGD,2023-12-10,,,,34.429
Bangladesh,BGD,2023-12-17,,,,34.571
Bangladesh,BGD,2023-12-24,,,,35.571
Bangladesh,BGD,2023-12-31,,,,42.857
Bangladesh,BGD,2024-01-07,,,,54.714
Bangladesh,BGD,2024-01-14,,,,77
Barbados,BRB,2020-02-09,,,,0
Barbados,BRB,2020-02-16,,,,0
Barbados,BRB,2020-02-23,,,,0
Barbados,BRB,2020-03-01,,,,0
Barbados,BRB,2020-03-08,,,,0
Barbados,BRB,2020-03-15,,,,0
Barbados,BRB,2020-03-22,,,,0.714
Barbados,BRB,2020-03-29,,,,3.429
Barbados,BRB,2020-04-05,,,,7.286
Barbados,BRB,2020-04-12,,,,9.571
Barbados,BRB,2020-04-19,,,,10.714
Barbados,BRB,2020-04-26,,,,11
Barbados,BRB,2020-05-03,,,,11.571
Barbados,BRB,2020-05-10,,,,11
Barbados,BRB,2020-05-17,,,,8.714
Barbados,BRB,2020-05-24,,,,5.571
Barbados,BRB,2020-05-31,,,,3.571
Barbados,BRB,2020-06-07,,,,2.429
Barbados,BRB,2020-06-14,,,,2.714
Barbados,BRB,2020-06-21,,,,2.286
Barbados,BRB,2020-06-28,,,,2.143
Barbados,BRB,2020-07-05,,,,1.714
Barbados,BRB,2020-07-12,,,,1.143
Barbados,BRB,2020-07-19,,,,1.714
Barbados,BRB,2020-07-26,,,,2.286
Barbados,BRB,2020-08-02,,,,2
Barbados,BRB,2020-08-09,,,,5.857
Barbados,BRB,2020-08-16,,,,7.286
Barbados,BRB,2020-08-23,,,,8.571
Barbados,BRB,2020-08-30,,,,9.714
Barbados,BRB,2020-09-06,,,,10.571
Barbados,BRB,2020-09-13,,,,10.286
Barbados,BRB,2020-09-20,,,,10.714
Barbados,BRB,2020-09-27,,,,7.429
Barbados,BRB,2020-10-04,,,,6.857
Barbados,BRB,2020-10-11,,,,6.857
Barbados,BRB,2020-10-18,,,,7.571
Barbados,BRB,2020-10-25,,,,7
Barbados,BRB,2020-11-01,,,,8
Barbados,BRB,2020-11-08,,,,8.143
Barbados,BRB,2020-11-15,,,,8.429
Barbados,BRB,2020-11-22,,,,8.143
Barbados,BRB,2020-11-29,,,,9.286
Barbados,BRB,2020-12-06,,,,9.429
Barbados,BRB,2020-12-13,,,,9.286
Barbados,BRB,2020-12-20,,,,10.143
Barbados,BRB,2020-12-27,,,,15
Barbados,BRB,2021-01-03,,,,20.857
Barbados,BRB,2021-01-10,,,,79.286
Barbados,BRB,2021-01-17,,,,109.429
Barbados,BRB,2021-01-24,,,,150.857
Barbados,BRB,2021-01-31,,,,172.286
Barbados,BRB,2021-02-07,,,,195.571
Barbados,BRB,2021-02-14,,,,228.571
Barbados,BRB,2021-02-21,,,,326
Barbados,BRB,2021-02-28,,,,312.286
Barbados,BRB,2021-03-07,,,,311.571
Barbados,BRB,2021-03-14,,,,292.857
Barbados,BRB,2021-03-21,,,,287.714
Barbados,BRB,2021-03-28,,,,275.286
Barbados,BRB,2021-04-04,,,,245.429
Barbados,BRB,2021-04-11,,,,147.286
Barbados,BRB,2021-04-18,,,,111.286
Barbados,BRB,2021-04-25,,,,86.143
Barbados,BRB,2021-05-02,,,,67.429
Barbados,BRB,2021-05-09,,,,59.857
Barbados,BRB,2021-05-16,,,,51.143
Barbados,BRB,2021-05-23,,,,45.714
Barbados,BRB,2021-05-30,,,,43
Barbados,BRB,2021-06-06,,,,36.571
Barbados,BRB,2021-06-13,,,,30.429
Barbados,BRB,2021-06-20,,,,25.286
Barbados,BRB,2021-06-27,,,,19.286
Barbados,BRB,2021-07-04,,,,17.286
Barbados,BRB,2021-07-11,,,,21.571
Barbados,BRB,2021-07-18,,,,33.143
Barbados,BRB,2021-07-25,,,,43
Barbados,BRB,2021-08-01,,,,49.429
Barbados,BRB,2021-08-08,,,,59.286
Barbados,BRB,2021-08-15,,,,64.143
Barbados,BRB,2021-08-22,,,,78
Barbados,BRB,2021-08-29,,,,93.286
Barbados,BRB,2021-09-05,,,,134.571
Barbados,BRB,2021-09-12,,,,204.143
Barbados,BRB,2021-09-19,,,,282.714
Barbados,BRB,2021-09-26,,,,420.857
Barbados,BRB,2021-10-03,,,,584.857
Barbados,BRB,2021-10-10,,,,822.143
Barbados,BRB,2021-10-17,,,,1045.143
Barbados,BRB,2021-10-24,,,,1367.143
Barbados,BRB,2021-10-31,,,,1672.286
Barbados,BRB,2021-11-07,,,,1879.714
Barbados,BRB,2021-11-14,,,,2068
Barbados,BRB,2021-11-21,,,,2116.714
Barbados,BRB,2021-11-28,,,,2077.143
Barbados,BRB,2021-12-05,,,,1979.857
Barbados,BRB,2021-12-12,,,,1712.429
Barbados,BRB,2021-12-19,,,,1386.286
Barbados,BRB,2021-12-26,,,,1159
Barbados,BRB,2022-01-02,,,,990.429
Barbados,BRB,2022-01-09,,,,1082.571
Barbados,BRB,2022-01-16,,,,1395.429
Barbados,BRB,2022-01-23,,,,1803.143
Barbados,BRB,2022-01-30,,,,2301.571
Barbados,BRB,2022-02-06,,,,2850.714
Barbados,BRB,2022-02-13,,,,3321.571
Barbados,BRB,2022-02-20,,,,3528.286
Barbados,BRB,2022-02-27,,,,3414
Barbados,BRB,2022-03-06,,,,3024.571
Barbados,BRB,2022-03-13,,,,2602.714
Barbados,BRB,2022-03-20,,,,2099.571
Barbados,BRB,2022-03-27,,,,1592.286
Barbados,BRB,2022-04-03,,,,1230.714
Barbados,BRB,2022-04-10,,,,1108.429
Barbados,BRB,2022-04-17,,,,1325
Barbados,BRB,2022-04-24,,,,1563.857
Barbados,BRB,2022-05-01,,,,1822.429
Barbados,BRB,2022-05-08,,,,2170.714
Barbados,BRB,2022-05-15,,,,2510.714
Barbados,BRB,2022-05-22,,,,2707.571
Barbados,BRB,2022-05-29,,,,2681.571
Barbados,BRB,2022-06-05,,,,2428.143
Barbados,BRB,2022-06-12,,,,2180.143
Barbados,BRB,2022-06-19,,,,1881.143
Barbados,BRB,2022-06-26,,,,1540.143
Barbados,BRB,2022-07-03,,,,1245.286
Barbados,BRB,2022-07-10,,,,1033
Barbados,BRB,2022-07-17,,,,1060.714
Barbados,BRB,2022-07-24,,,,1166.429
Barbados,BRB,2022-07-31,,,,1360.286
Barbados,BRB,2022-08-07,,,,1623.286
Barbados,BRB,2022-08-14,,,,1940
Barbados,BRB,2022-08-21,,,,2091.714
Barbados,BRB,2022-08-28,,,,2121
Barbados,BRB,2022-09-04,,,,1964.571
Barbados,BRB,2022-09-11,,,,1781.429
Barbados,BRB,2022-09-18,,,,1509.571
Barbados,BRB,2022-09-25,,,,1184.286
Barbados,BRB,2022-10-02,,,,786.429
Barbados,BRB,2022-10-09,,,,486.429
Barbados,BRB,2022-10-16,,,,355.429
Barbados,BRB,2022-10-23,,,,257
Barbados,BRB,2022-10-30,,,,230.714
Barbados,BRB,2022-11-06,,,,180.571
Barbados,BRB,2022-11-13,,,,166
Barbados,BRB,2022-11-20,,,,133.714
Barbados,BRB,2022-11-27,,,,258.143
Barbados,BRB,2022-12-04,,,,200.286
Barbados,BRB,2022-12-11,,,,275.714
Barbados,BRB,2022-12-18,,,,217.143
Barbados,BRB,2022-12-25,,,,298.714
Barbados,BRB,2023-01-01,,,,281.429
Barbados,BRB,2023-01-08,,,,337.143
Barbados,BRB,2023-01-15,,,,212.714
Barbados,BRB,2023-01-22,,,,248.714
Barbados,BRB,2023-01-29,,,,173.286
Barbados,BRB,2023-02-05,,,,212.857
Barbados,BRB,2023-02-12,,,,131.286
Barbados,BRB,2023-02-19,,,,161.429
Barbados,BRB,2023-02-26,,,,105.714
Barbados,BRB,2023-03-05,,,,127.571
Barbados,BRB,2023-03-12,,,,91.571
Barbados,BRB,2023-03-19,,,,91.571
Barbados,BRB,2023-03-26,,,,52
Barbados,BRB,2023-04-02,,,,128.286
Barbados,BRB,2023-04-09,,,,98.143
Barbados,BRB,2023-04-16,,,,98.143
Barbados,BRB,2023-04-23,,,,95.429
Barbados,BRB,2023-04-30,,,,95.429
Barbados,BRB,2023-05-07,,,,109.714
Barbados,BRB,2023-05-14,,,,142.286
Barbados,BRB,2023-05-21,,,,66
Barbados,BRB,2023-05-28,,,,86.571
Barbados,BRB,2023-06-04,,,,106.286
Barbados,BRB,2023-06-11,,,,124.714
Barbados,BRB,2023-06-18,,,,160.286
Barbados,BRB,2023-06-25,,,,174.143
Barbados,BRB,2023-07-02,,,,170
Barbados,BRB,2023-07-09,,,,193.714
Barbados,BRB,2023-07-16,,,,191
Barbados,BRB,2023-07-23,,,,185
Barbados,BRB,2023-07-30,,,,159
Barbados,BRB,2023-08-06,,,,135.286
Barbados,BRB,2023-08-13,,,,124.714
Barbados,BRB,2023-08-20,,,,117.857
Barbados,BRB,2023-08-27,,,,103.429
Barbados,BRB,2023-09-03,,,,95.429
Barbados,BRB,2023-09-10,,,,93.571
Barbados,BRB,2023-09-17,,,,86.143
Barbados,BRB,2023-09-24,,,,77
Barbados,BRB,2023-10-01,,,,61.857
Barbados,BRB,2023-10-08,,,,42.429
Barbados,BRB,2023-10-15,,,,34.286
Barbados,BRB,2023-10-22,,,,25.714
Barbados,BRB,2023-10-29,,,,14
Barbados,BRB,2023-11-05,,,,10
Barbados,BRB,2023-11-12,,,,7.571
Barbados,BRB,2023-11-19,,,,5.286
Barbados,BRB,2023-11-26,,,,3.714
Barbados,BRB,2023-12-03,,,,3.143
Barbados,BRB,2023-12-10,,,,2.571
Barbados,BRB,2023-12-17,,,,3
Barbados,BRB,2023-12-24,,,,4
Barbados,BRB,2023-12-31,,,,6.714
Barbados,BRB,2024-01-07,,,,6.571
Barbados,BRB,2024-01-14,,,,6
Belarus,BLR,2020-03-25,84.6229310219421,24.042894580414,307.893424239378,
Belarus,BLR,2020-03-26,65.9103929682111,20.1617041655414,211.693051692633,
Belarus,BLR,2020-03-27,41.7491559806046,13.6599206145587,121.267185035299,
Belarus,BLR,2020-03-28,46.4768601999764,16.1279605441357,125.378326825412,
Belarus,BLR,2020-03-29,19.7357713873399,7.21178568558024,50.1605910041246,13.429
Belarus,BLR,2020-03-30,17.2719506746478,6.57764025639824,42.3362123149557,
Belarus,BLR,2020-03-31,20.2424486063423,7.90698364874616,48.4779556002473,
Belarus,BLR,2020-04-01,52.9093774630593,20.9892121508574,124.880321511021,
Belarus,BLR,2020-04-02,43.758770821278,17.5599161179807,101.939280594523,
Belarus,BLR,2020-04-03,99.8721869328577,40.6767933061268,230.302695064486,
Belarus,BLR,2020-04-04,138.172168651749,56.8604735201906,315.955706134627,
Belarus,BLR,2020-04-05,147.19440300663,61.4619081208323,333.784988600702,62.857
Belarus,BLR,2020-04-06,212.405556128422,90.0449900583108,476.621349185724,
Belarus,BLR,2020-04-07,249.964982314613,108.229178655512,553.915848873537,
Belarus,BLR,2020-04-08,279.379988057966,123.771605253548,610.205379426096,
Belarus,BLR,2020-04-09,340.706678311402,154.618461269447,731.712075795075,
Belarus,BLR,2020-04-10,437.91156369673,203.858768088361,924.648885431214,
Belarus,BLR,2020-04-11,556.492355048196,265.629205899992,1152.10975119962,
Belarus,BLR,2020-04-12,604.681569620284,295.47236625453,1228.90538410384,318
Belarus,BLR,2020-04-13,646.384659992513,322.642317314022,1290.2239263202,
Belarus,BLR,2020-04-14,695.969500501693,354.035016119507,1363.14264008941,
Belarus,BLR,2020-04-15,744.911402136689,385.20101684188,1434.8553578108,
Belarus,BLR,2020-04-16,807.084419822756,423.152296048336,1528.89935729396,
Belarus,BLR,2020-04-17,814.109205558042,431.744678918788,1518.36316677683,
Belarus,BLR,2020-04-18,829.988985534237,444.287800970291,1526.15796726876,
Belarus,BLR,2020-04-19,903.995846611706,487.545777759845,1640.78985009602,755.429
Belarus,BLR,2020-04-20,944.752308444218,512.583339268733,1696.03816659494,
Belarus,BLR,2020-04-21,974.020906273464,530.973460528985,1732.03247291242,
Belarus,BLR,2020-04-22,998.503964134604,546.358933775853,1760.06331968602,
Belarus,BLR,2020-04-23,1027.66471014263,563.972475896679,1797.67672158572,
Belarus,BLR,2020-04-24,1101.75663213788,606.034658260036,1915.12704074897,
Belarus,BLR,2020-04-25,1150.44439186073,633.96895613721,1988.55572863658,
Belarus,BLR,2020-04-26,1234.79848909645,681.42948697379,2123.98018528738,1369.143
Belarus,BLR,2020-04-27,1337.69434716921,739.048087790634,2291.73543080503,
Belarus,BLR,2020-04-28,1442.41953164875,797.61904365204,2462.75082071505,
Belarus,BLR,2020-04-29,1573.34658413105,870.634526041023,2679.02897160885,
Belarus,BLR,2020-04-30,1691.43617140582,936.50782327767,2873.69755227093,
Belarus,BLR,2020-05-01,1720.76732318538,953.174469534,2917.51948011607,
Belarus,BLR,2020-05-02,1759.97019161365,975.237792300884,2978.79578583574,
Belarus,BLR,2020-05-03,1786.38973516588,990.158897597922,3019.17175852487,2258.143
Belarus,BLR,2020-05-04,1787.13037775706,990.793339314839,3016.99496417171,
Belarus,BLR,2020-05-05,1774.78823213632,984.126670350147,2993.48038369569,
Belarus,BLR,2020-05-06,1757.94089245146,974.921113799738,2963.0411880404,
Belarus,BLR,2020-05-07,1738.28990789462,964.1266685867,2928.11782430351,
Belarus,BLR,2020-05-08,1757.32488573679,974.76222368657,2958.84872285369,
Belarus,BLR,2020-05-09,1769.53075567608,981.587778982797,2978.51375364245,
Belarus,BLR,2020-05-10,1780.91371524111,987.936667785519,2997.0780949884,3271
Belarus,BLR,2020-05-11,1793.47627227014,994.921112118874,3017.92873045811,
Belarus,BLR,2020-05-12,1836.11341563441,1018.57111210397,3089.809647189,
